"ID_RSSD","ENTITY_TYPE","NAME","CITY","ST/COUNTRY","DATE_OPEN","NAME_END_DATE","REGULATORY_DISTRICT"
1231230,"BHC","WASHINGTON INDUSTRIES, INC.","NASHVILLE","TN",19511127,19721103,"St. Louis"
1054813,"BHC","WASHINGTON INVESTMENT COMPANY","YUMA","CO",19651130,20130809,"Dallas"
1136474,"BHC","WASHINGTON NATIONAL HOLDINGS, N.V.","WILLEMSTAD","CURACAO, BONAIRE, SABA, ST. MARTIN & ST.",19851230,19920918,"Richmond"
4841069,"BHC","WASHINGTON SAVINGS MHC","EFFINGHAM","IL",20150923,,"St. Louis"
1086627,"BHC","WASHINGTON STATE BANCSHARES, INC.","WASHINGTON","LA",19840815,,"Atlanta"
1115349,"FHD","WASHINGTON TRUST BANCORP, INC.","WESTERLY","RI",19840630,,"Boston"
1137015,"BHC","WASHINGTON/WILKES HOLDING COMPANY","WASHINGTON","GA",19860415,,"Atlanta"
3922466,"BHC","WASHINGTONFIRST BANKSHARES, INC.","RESTON","VA",20090529,,"Richmond"
1062519,"BHC","WASHITA BANCSHARES, INC.","BURNS FLAT","OK",19811208,20021226,"Kansas City"
1109816,"BHC","WASKOM BANCSHARES, INC.","WASKOM","TX",19840924,19960917,"Dallas"
1131714,"BHC","WATER TOWER BANCORP, INC.","CHICAGO","IL",19850711,19981216,"Chicago"
2524498,"BHC","WATERFIELD BANK CORP.","FORT WAYNE","IN",19970331,20000406,"St. Louis"
3588415,"BHC","WATERFORD BANCORP","TOLEDO","OH",20070829,20111231,"Cleveland"
3588415,"BHC","WATERFORD BANCORP, INC.","TOLEDO","OH",20070829,,"Cleveland"
1840696,"BHC","WATERFORD BANCSHARES, INC.","WATERFORD","WI",19901231,19950823,"Chicago"
2121169,"BHC","WATERHOUSE INVESTOR SERVICES, INC.","NEW YORK","NY",19941013,19990929,"New York"
1399587,"BHC","WATERLOO BANCSHARES, INC.","WATERLOO","IL",19890221,20090213,"St. Louis"
1141179,"BHC","WATERMAN BANCSHARES, INC.","WATERMAN","IL",19861219,,"Chicago"
3851397,"SLHC","WATERSTONE FINANCIAL INC.","WAUWATOSA","WI",20070929,20140122,"Chicago"
3851397,"SLHC","WATERSTONE FINANCIAL, INC","WAUWATOSA","WI",20070929,20130218,"Chicago"
4523431,"SLHC","WATERSTONE FINANCIAL, INC.","WAUWATOSA","WI",20140123,,"Chicago"
1067886,"BHC","WATERVILLE BANCSHARES, INC.","WATERVILLE","KS",19841227,19860611,"Kansas City"
1135048,"BHC","WATFORD CITY BANCSHARES, INC.","WATFORD CITY","ND",19851007,,"Minneapolis"
1250688,"BHC","WATHENA BANCSHARES, INC.","WATHENA","KS",19880919,,"Kansas City"
1059443,"BHC","WATONGA BANCSHARES, INC.","WATONGA","OK",19800108,,"Kansas City"
1122860,"BHC","WATSON INSURANCE INC.","NEW ROCKFORD","ND",19640811,19790809,"Minneapolis"
1127593,"BHC","WAUBAY BANCORPORATION, INC.","WAUBAY","SD",19821101,19871230,"Minneapolis"
1125731,"BHC","WAUBUN BANCSHARES, INC.","WAUBUN","MN",19801210,19961230,"Minneapolis"
2756776,"BHC","WAUKESHA BANKSHARES, INC.","WAUKESHA","WI",19990816,,"Chicago"
2972464,"BHC","WAUKOMIS BANCSHARES, INC.","YUKON","OK",20010216,20150306,"Kansas City"
1202904,"BHC","WAUKON FINANCIAL CORPORATION","WAUKON","IA",19780316,19831231,"Chicago"
2892067,"BHC","WAUMANDEE BANCSHARES, LTD.","WAUMANDEE","WI",20030401,,"Minneapolis"
1206283,"BHC","WAUNAKEE BANK SHARES, INC.","WAUNAKEE","WI",19811201,20020731,"Chicago"
1417490,"BHC","WAUNETA FALLS BANCORP, INC.","GERING","NE",19890810,20020609,"Kansas City"
1204104,"BHC","WAUPACA BANCORPORATION, INC.","WAUPACA","WI",19800602,,"Chicago"
1051698,"BHC","WAUSA BANSHARES, INC.","WAUSA","NE",19700409,,"Kansas City"
1200843,"BHC","WAUSAU FINANCIAL CORPORATION","WAUSAU","WI",19700529,19930622,"Chicago"
1209202,"BHC","WAUWATOSA BANCORP, INC.","WAUWATOSA","WI",19831114,19840930,"Chicago"
3357394,"BHC","WAUWATOSA HOLDINGS, INC.","WAUWATOSA","WI",20051004,20070928,"Chicago"
1067046,"BHC","WAVERLY BANCSHARES, INC.","LEES SUMMIT","MO",19840426,19981231,"Kansas City"
1050815,"BHC","WAVERLY INVESTMENT COMPANY","WAVERLY","MO",19741011,19841228,"Kansas City"
3790469,"SLHC","WAWEL FINANCIAL SERVICES, MHC","GARFIELD","NJ",20040331,,"Philadelphia"
1108891,"BHC","WAXAHACHIE BANCSHARES, INC.","WAXAHACHIE","TX",19830930,19870401,"Dallas"
1123607,"BHC","WAYCROSSE, INC.","MINNEAPOLIS","MN",19671004,19910624,"Minneapolis"
1076507,"BHC","WAYNE BANCORP, INC.","WAYNE","WV",19840701,19930426,"Richmond"
1137592,"BHC","WAYNE BANCORP, INC.","WOOSTER","OH",19860430,20041004,"Cleveland"
1493645,"BHC","WAYNE BANCORP, INC.","JESUP","GA",19900926,19990401,"Atlanta"
1119208,"BHC","WAYNE BANCSHARES, INC.","MONTICELLO","KY",19821230,19850225,"St. Louis"
1823608,"BHC","WAYNE CITY BANCORP, INC.","SPRINGFIELD","IL",19901009,19951129,"St. Louis"
1084829,"BHC","WAYNE COUNTY BANCSHARES, INC.","WAYNESBORO","TN",19830512,,"Atlanta"
3271203,"SLHC","WAYNE SAVINGS BANCSHARES, INC.","WOOSTER","OH",20021114,,"Cleveland"
1067260,"BHC","WAYNOKA BANCSHARES, INC.","WAYNOKA","OK",19840611,,"Kansas City"
1204533,"BHC","WAYTRU BANCORP","CAMBRIDGE CITY","IN",19800915,,"Chicago"
1207459,"BHC","WB BANCORP, INC.","NEW BERLIN","IL",19821026,,"Chicago"
3043848,"BHC","WB BANCSHARES, INC.","BLOOMINGTON","WI",20011210,20101227,"Chicago"
1209079,"BHC","WB FINANCIAL CORP.","WAYNE","MI",19830815,19870630,"Chicago"
2747925,"BHC","WB&T BANCSHARES, INC.","DUNCANVILLE","TX",19990426,20030815,"Dallas"
1493636,"BHC","WB&T BANKSHARES, INC.","WAYCROSS","GA",19900102,,"Atlanta"
2747934,"BHC","WB&T DELAWARE BANCSHARES, INC.","NEW CASTLE","DE",19990426,20030815,"Dallas"
1840696,"BHC","WBAC, INC.","WATERFORD","WI",19901231,19961226,"Chicago"
1063002,"BHC","WBS, INC.","SPRINGER","NM",19811229,19871001,"Kansas City"
3851249,"SLHC","WBSB BANCORP, INC","WEST BEND","WI",20011231,20130408,"Chicago"
3851230,"SLHC","WBSB BANCORP, MHC","WEST BEND","WI",20011109,20130408,"Chicago"
1066245,"BHC","WC BANCORP, INC.","EMPORIA","KS",19831121,20120731,"Kansas City"
2762562,"BHC","WCB BANCSHARES, INC.","OAKDALE","MN",19990406,20071114,"Minneapolis"
1208773,"BHC","WCB CORPORATION","OMRO","WI",19830531,19850425,"Chicago"
2843685,"BHC","WCB HOLDING COMPANY OF ILLINOIS, INC.","WINFIELD","IL",20000824,20150131,"Chicago"
3606382,"BHC","WCB HOLDINGS, INC.","WOODLAND HILLS","CA",20070917,20101105,"San Francisco"
1820773,"BHC","WCC MANAGEMENT CORP.","BOSTON","MA",19860201,19930514,"Boston"
4974631,"SLHC","WCF BANCORP, INC.","WEBSTER CITY","IA",20160713,,"Chicago"
3851294,"SLHC","WCF FINANCIAL, M.H.C.","WEBSTER CITY","IA",19940712,20160713,"Chicago"
1083998,"BHC","WCG BANCSHARES, INC.","THOMASTON","GA",19830201,,"Atlanta"
3437474,"BHC","WCM HOLDINGS, INC.","DALLAS","TX",20060526,20150519,"Dallas"
3437465,"BHC","WCM-PARKWAY, LTD.","DALLAS","TX",20060526,20150519,"Dallas"
1020582,"BHC","WCN BANCORP, INC.","WISCONSIN RAPIDS","WI",19661212,20060228,"Chicago"
4896377,"BHC","WCSB HOLDING COMPANY, INC.","ROCHELLE","GA",20160502,,"Atlanta"
1247053,"BHC","WEAKLEY COUNTY BANCSHARES, INC.","DRESDEN","TN",19880516,19960211,"St. Louis"
1839373,"BHC","WEATHERFORD BANCORPORATION, INC.","WEATHERFORD","OK",19901203,19931231,"Kansas City"
1103337,"BHC","WEATHERFORD BANCSHARES, INC.","BAIRD","TX",19781201,20021230,"Dallas"
1241248,"BHC","WEATHERFORD BANCSHARES, INC.","WEATHERFORD","OK",19810511,19830208,"Kansas City"
1085938,"BHC","WEATHERFORD FOUNDATION OF RED BAY, ALABAMA, INC., THE","RED BAY","AL",19840531,20120104,"Atlanta"
1245107,"BHC","WEATHERFORD INTERSTATE HOLDING COMPANY, INC.","WEATHERFORD","OK",19830209,19840921,"Kansas City"
1109807,"BHC","WEATHERFORD NATIONAL BANCSHARES, INC.","WEATHERFORD","TX",19840712,19960328,"Dallas"
1207477,"BHC","WEAVER BANCSHARES, INC.","LINCOLN","NE",19820916,19930429,"Chicago"
1126112,"BHC","WEB, INC.","FAIRMONT","MN",19810604,,"Minneapolis"
1066179,"BHC","WEBB BANCSHARES, INC.","HIGHLAND","KS",19831024,20110731,"Kansas City"
1064362,"BHC","WEBBERS FALLS BANCORP., INC.","WEBBERS FALLS","OK",19821001,19940630,"Kansas City"
3803024,"BHC","WEBFIVE FINANCIAL SERVICES INC","WEBSTER","MA",20090301,,"Boston"
3803033,"BHC","WEBFIVE MHC","WEBSTER","MA",20090301,,"Boston"
1099131,"BHC","WEBSTER BANCORP, INC.","CLAY","KY",19830906,20010131,"St. Louis"
1110184,"BHC","WEBSTER BANCSHARES, INC.","MINDEN","LA",19841012,19921130,"Dallas"
2796156,"SLHC","WEBSTER CITY FEDERAL BANCORP","WEBSTER CITY","IA",19990701,20160713,"Chicago"
1145476,"FHD","WEBSTER FINANCIAL CORPORATION","WATERBURY","CT",19861031,,"Boston"
3842694,"SLHC","WEDBUSH, INC.","LOS ANGELES","CA",19800313,20140605,"San Francisco"
1095704,"BHC","WEDGE HOLDING COMPANY","ALTON","IL",19780630,19781230,"St. Louis"
1095704,"BHC","WEDGE HOLDING COMPANY, THE","ALTON","IL",19780630,19950103,"St. Louis"
3189894,"BHC","WEED INVESTMENT GROUP, INC.","CHEYENNE WELLS","CO",20031001,,"Kansas City"
1820700,"BHC","WEETAMOE BANCORP","SOMERSET","MA",19900401,19961231,"Boston"
1061660,"BHC","WELCH BANCSHARES, INC.","WELCH","OK",19810401,,"Kansas City"
1126073,"BHC","WELCOME BANCSHARES, INC.","WELCOME","MN",19810601,,"Minneapolis"
1057195,"BHC","WELD STATE COMPANY, THE","CENTRAL CITY","NE",19780318,19910430,"Kansas City"
1205389,"BHC","WELDON BANCSHARES, INC.","WELDON","IL",19810316,20000604,"Chicago"
1061017,"BHC","WELEETKA BANCORPORATION, INC.","WELEETKA","OK",19801126,19931230,"Kansas City"
1231249,"BHC","WELEETKA BANCSHARES, INC.","WELEETKA","OK",19760729,19801125,"Kansas City"
4325121,"BHC","WELLESLEY BANCORP INC","WELLESLEY","MA",20120125,,"Boston"
1406908,"BHC","WELLINGTON BANCORP, INC.","SPRINGFIELD","IL",19890306,20150417,"Chicago"
2007254,"BHC","WELLINGTON DELAWARE FINANCIAL CORPORATION","DOVER","DE",19921201,20080418,"Dallas"
3861042,"SLHC","WELLINGTON SMYTHE INVESTMENTS, LLC","SOUTHFIELD","MI",20080902,20120930,"Chicago"
1202959,"BHC","WELLMAN INVESTMENT COMPANY","WELLMAN","IA",19780116,19930326,"Chicago"
1248779,"BHC","WELLS BANCSHARES, INC.","PLATTE CITY","MO",19880228,,"Kansas City"
1052417,"BHC","WELLS ENTERPRISES, INC.","BARTLEY","NE",19670915,20031001,"Kansas City"
1027095,"BHC","WELLS FARGO & COMPANY","SAN FRANCISCO","CA",19690228,19981102,"San Francisco"
1120754,"FHD","WELLS FARGO & COMPANY","SAN FRANCISCO","CA",19290108,,"San Francisco"
2250313,"BHC","WELLS FARGO FINANCIAL SERVICES, INC.","DES MOINES","IA",19940930,20121130,"San Francisco"
2250313,"BHC","WELLS FARGO FINANCIAL SERVICES, LLC","DES MOINES","IA",19940930,20121201,"San Francisco"
1141991,"BHC","WELLS FARGO FINANCIAL, INC.","DES MOINES","IA",19820831,20121130,"San Francisco"
1141991,"BHC","WELLS FARGO FINANCIAL, LLC","DES MOINES","IA",19820831,20121201,"San Francisco"
2500737,"BHC","WELLS FINANCIAL CORP.","WELLS","MN",20110722,,"Minneapolis"
2395335,"BHC","WELLS RIVER BANCORP, INC.","WELLSVILLE","OH",19960330,20061114,"Cleveland"
1126925,"BHC","WELLS-FOSTER BANKSHARES, INC.","CARRINGTON","ND",19820430,19930215,"Minneapolis"
1056059,"BHC","WELLSTON BANCSHARES, INC.","WELLSTON","OK",19760501,19910930,"Kansas City"
1059685,"BHC","WELLSVILLE BANCSHARES, INC.","WELLSVILLE","KS",19800429,20120331,"Kansas City"
1132412,"BHC","WENONA BANCORP, INC.","WENONA","IL",19861231,,"Chicago"
1248694,"BHC","WES-TENN BANCORP, INC.","COVINGTON","TN",19880201,19951130,"St. Louis"
1070448,"FHD","WESBANCO, INC.","WHEELING","WV",19761231,,"Cleveland"
1201046,"BHC","WESCO INVESTMENT CORPORATION","LA GRANGE","IL",19690509,19961227,"Chicago"
1842823,"BHC","WESLACO BANCSHARES OF DELAWARE, INC.","WILMINGTON","DE",19900314,20050819,"Dallas"
1357130,"BHC","WESLACO BANCSHARES, INC.","WESLACO","TX",19881130,20050819,"Dallas"
1135561,"BHC","WESLAYAN BANCSHARES, INC.","HOUSTON","TX",19851004,19880228,"Dallas"
3431203,"BHC","WESSAGUSSETT BANCORP, INC.","EAST WEYMOUTH","MA",20060721,20150731,"Boston"
3398315,"BHC","WESSAGUSSETT MUTUAL HOLDING COMPANY","EAST WEYMOUTH","MA",20060721,20150731,"Boston"
1123018,"BHC","WESSINGTON BANKSHARES, INC.","WESSINGTON","SD",19700630,,"Minneapolis"
3042841,"BHC","WEST 12 BANCORPORATION, INC.","BENSON","MN",20011015,,"Minneapolis"
1083907,"BHC","WEST ALABAMA BANCSHARES, INC.","MILLPORT","AL",19821028,20051231,"Atlanta"
1085255,"FHD","WEST ALABAMA CAPITAL CORP.","REFORM","AL",19830729,,"Atlanta"
1136018,"BHC","WEST BANCORP, INC.","WESTMONT","IL",19851126,19861229,"Chicago"
1210066,"BHC","WEST BANCORPORATION","WEST DES MOINES","IA",19840522,19841230,"Chicago"
1210066,"FHD","WEST BANCORPORATION, INC.","WEST DES MOINES","IA",19840522,,"Chicago"
1862979,"BHC","WEST BANCSHARES OF DELAWARE, INC.","GERMANTOWN","TN",19890626,,"Dallas"
1105359,"BHC","WEST BANCSHARES, INC.","WEST","TX",19801231,,"Dallas"
1083635,"BHC","WEST BATON ROUGE BANCSHARES, INC.","PORT ALLEN","LA",19821101,20040317,"Atlanta"
1916760,"FHD","WEST BEND BANCORP.","WEST BEND","IA",19911031,,"Chicago"
1208326,"BHC","WEST BRANCH BANCORP, INC.","WEST BRANCH","IA",19830131,19970909,"Chicago"
1205316,"BHC","WEST BROOK BANCSHARES, INC.","WESTCHESTER","IL",19810522,19861008,"Chicago"
2694805,"BHC","WEST BURLINGTON BANCORPORATION, INC.","WEST BURLINGTON","IA",19981001,20021206,"Chicago"
1107018,"BHC","WEST CARROLL BANCSHARES, INC.","OAK GROVE","LA",19820615,19970313,"Dallas"
1129944,"BHC","WEST CENTRAL BANCSHARES, INC.","ASHLAND","IL",19841231,,"Chicago"
1495818,"BHC","WEST CENTRAL BANQUE SHARES, INC.","HANCOCK","MN",19900126,20100205,"Minneapolis"
1129403,"BHC","WEST CENTRAL ILLINOIS BANCORP, INC.","MONMOUTH","IL",19841231,19970213,"Chicago"
1028944,"BHC","WEST COAST BANCORP","NEWPORT","OR",19810601,19950228,"San Francisco"
1029893,"BHC","WEST COAST BANCORP","LAKE OSWEGO","OR",19820712,20130331,"San Francisco"
1031953,"BHC","WEST COAST BANCORP","TUSTIN","CA",19841112,20020204,"San Francisco"
1241743,"BHC","WEST COAST BANCORP","ENCINO","CA",19811216,19840427,"San Francisco"
1398713,"BHC","WEST COAST BANCORP, INC.","CAPE CORAL","FL",19890203,19970417,"Atlanta"
1135619,"BHC","WEST CONCORD BANCSHARES, INC.","WEST CONCORD","MN",19850923,,"Minneapolis"
1233681,"BHC","WEST DAKOTA CORPORATION","LEAD","SD",19740128,19831110,"Minneapolis"
3866711,"SLHC","WEST END BANCSHARES, INC","RICHMOND","IN",20070928,20120109,"Chicago"
3866702,"SLHC","WEST END BANK, MHC","RICHMOND","IN",20070928,20110721,"Chicago"
3025910,"BHC","WEST END FINANCIAL CORP.","IRONWOOD","MI",20020520,,"Minneapolis"
3866702,"SLHC","WEST END INDIANA BANCSHARES, INC.","RICHMOND","IN",20070928,,"Chicago"
3122051,"BHC","WEST FINANCIAL, INC.","EL PASO","TX",20020909,20090811,"Dallas"
1234071,"BHC","WEST FLORIDA BANK HOLDING CO., INC.","PANAMA CITY","FL",19680318,19741006,"Atlanta"
1098497,"BHC","WEST FRANKFORT COMMUNITY BANCSHARES, INC.","WEST FRANKFORT","IL",19830207,19910909,"St. Louis"
1061736,"BHC","WEST GATE BANSHARES, INC.","LINCOLN","NE",19810413,,"Kansas City"
1080689,"BHC","WEST GEORGIA FINANCIAL CORPORATION","TALLAPOOSA","GA",19790101,19860929,"Atlanta"
1249187,"BHC","WEST IOWA BANC CORP.","MARCUS","IA",19880429,,"Chicago"
1486553,"BHC","WEST JERSEY BANCSHARES, INC.","FAIRFIELD","NJ",19900425,19960531,"New York"
1201886,"BHC","WEST LIBERTY HOLDING COMPANY","WEST LIBERTY","IA",19740304,20041215,"Chicago"
1140435,"BHC","WEST MASS BANKSHARES, INC.","GREENFIELD","MA",19861106,19940613,"Boston"
3072101,"BHC","WEST METRO FINANCIAL SERVICES, INC.","DALLAS","GA",20020325,20050826,"Atlanta"
1199817,"BHC","WEST MICHIGAN FINANCIAL CORPORATION","CADILLAC","MI",19730426,19831201,"Chicago"
1416596,"BHC","WEST MICHIGAN FINANCIAL CORPORATION","HUDSONVILLE","MI",19890531,20040314,"Chicago"
1985216,"FHD","WEST MILTON BANCORP, INC.","WEST MILTON","PA",19920701,20160223,"Philadelphia"
1028953,"BHC","WEST ONE BANCORP","BOISE","ID",19810814,19951225,"San Francisco"
1029969,"BHC","WEST ONE BANCORP, WASHINGTON","BELLEVUE","WA",19820706,19930429,"San Francisco"
1095852,"FHD","WEST PLAINS BANCSHARES, INC.","WEST PLAINS","MO",19790119,,"St. Louis"
2301907,"BHC","WEST PLAINS INVESTORS, INC.","JACKSONVILLE","IL",19950412,20160229,"St. Louis"
1057113,"BHC","WEST POINT BANCORP, INC.","WEST POINT","NE",19780313,,"Kansas City"
2560281,"BHC","WEST POINTE BANCORP, INC.","BELLEVILLE","IL",19970630,20060831,"St. Louis"
2371807,"BHC","WEST POINTE BANCSHARES, INC.","OSHKOSH","WI",19960415,,"Chicago"
2010825,"BHC","WEST RIVER HOLDING COMPANY, INC.","HETTINGER","ND",19921211,20010309,"Minneapolis"
1206667,"BHC","WEST SHORE BANK CORPORATION","LUDINGTON","MI",19820209,,"Chicago"
1118247,"BHC","WEST SIDE BANCORP, INC.","WEST PITTSTON","PA",19831231,19890713,"New York"
1104688,"BHC","WEST SIDE BANCSHARES, INC.","SAN ANGELO","TX",19801231,19950331,"Dallas"
1245705,"BHC","WEST SUBURBAN BANCORP, INC.","LOMBARD","IL",19880401,,"Chicago"
1142925,"BHC","WEST TENNESSEE BANCORP, INC.","LEXINGTON","TN",19870724,19960211,"St. Louis"
1097249,"BHC","WEST TENNESSEE BANCSHARES, INC.","BARTLETT","TN",19820305,,"St. Louis"
2052085,"BHC","WEST TENNESSEE FINANCIAL CORPORATION","SELMER","TN",19930601,19950402,"St. Louis"
1103168,"BHC","WEST TEXAS BANCORPORATION, INC.","POST","TX",19770118,19870602,"Dallas"
1231258,"BHC","WEST TEXAS BANCSHARES INC","MULESHOE","TX",19780331,19840130,"Dallas"
2649560,"FHD","WEST TEXAS BANCSHARES OF DELAWARE, INC.","WILMINGTON","DE",19971231,20090430,"Dallas"
1107997,"FHD","WEST TEXAS BANCSHARES, INC.","KERMIT","TX",19830211,20140627,"Dallas"
1231258,"BHC","WEST TEXAS BANCSHARES, INC.","MULESHOE","TX",19780331,19820713,"Dallas"
1836233,"BHC","WEST TEXAS NATIONAL BANCSHARES, INC.","LOCKNEY","TX",19900116,19981207,"Dallas"
2289751,"BHC","WEST TOWN BANCORP, INC.","CICERO","IL",19950301,20090715,"Chicago"
4899640,"BHC","WEST TOWN BANCORP, INC.","RALEIGH","NC",20160101,,"Chicago"
3480050,"BHC","WEST VALLEY BANCORP, INC.","GOODYEAR","AZ",20061222,,"San Francisco"
1427097,"BHC","WEST-ARK BANCSHARES, INC.","CLARKSVILLE","AR",19891219,19971218,"St. Louis"
1076169,"BHC","WEST-CENTRAL BANCORP, INC.","SPENCER","WV",19831021,,"Richmond"
1025541,"BHC","WESTAMERICA BANCORPORATION","SAN RAFAEL","CA",19721231,,"San Francisco"
1137435,"BHC","WESTBANC BANCSHARES, INC.","AUSTIN","TX",19860515,19890309,"Dallas"
1128862,"BHC","WESTBANCO","WEST YELLOWSTONE","MT",19840502,20001009,"Minneapolis"
1202342,"BHC","WESTBANCO, INC.","WESTVILLE","IL",19751229,19941208,"Chicago"
1115367,"BHC","WESTBANK CORPORATION","WEST SPRINGFIELD","MA",19840702,20070101,"Boston"
1134265,"BHC","WESTBANK FINANCIAL CORPORATION","NAPERVILLE","IL",19850731,19930203,"Chicago"
2831936,"FHD","WESTBOROUGH BANCORP, M.H.C.","WESTBOROUGH","MA",20000215,20070824,"Boston"
2831945,"FHD","WESTBOROUGH FINANCIAL SERVICES, INC.","WESTBOROUGH","MA",20000215,20070824,"Boston"
1127650,"BHC","WESTBRAND, INC.","MINOT","ND",19821123,,"Minneapolis"
4472249,"SLHC","WESTBURY BANCORP, INC.","WEST BEND","WI",20130409,,"Chicago"
1132029,"BHC","WESTCHASE BANCSHARES, INC.","HOUSTON","TX",19850318,19890112,"Dallas"
3716339,"BHC","WESTCHESTER BANK HOLDING CORPORATION, THE","WHITE PLAINS","NY",20080618,,"New York"
2453084,"BHC","WESTERN ACQUISITION PARTNERS LLC","INVERNESS","IL",19960913,20140408,"San Francisco"
2453084,"BHC","WESTERN ACQUISITION PARTNERS, L.P.","INVERNESS","IL",19960913,20030109,"San Francisco"
2453093,"BHC","WESTERN ACQUISITIONS, L.L.C.","COLUMBIA","MD",19960913,20140629,"San Francisco"
2349815,"BHC","WESTERN ALLIANCE BANCORPORATION","PHOENIX","AZ",19960604,,"San Francisco"
3827981,"SLHC","WESTERN AND SOUTHERN FINANCIAL GROUP","CINCINNATI","OH",20030725,20120630,"Cleveland"
3827954,"SLHC","WESTERN AND SOUTHERN LIFE INSURANCE","CINCINNATI","OH",20030725,20120630,"Cleveland"
1233010,"BHC","WESTERN AND SOUTHERN LIFE INSURANCE COMPANY","CINCINNATI","OH",19680404,19730603,"Cleveland"
3827972,"SLHC","WESTERN AND SOUTHERN MUTUAL HOLDING COMPANY","CINCINNATI","OH",20030725,20120630,"Cleveland"
3559844,"BHC","WESTERN ARIZONA BANCORP, INC.","YUMA","AZ",20070416,,"San Francisco"
1031775,"BHC","WESTERN BANCORP","LAGUNA NIGUEL","CA",19840619,19991115,"San Francisco"
1061174,"BHC","WESTERN BANCORP., INC.","GARDEN CITY","KS",19801230,19950731,"Kansas City"
1021945,"BHC","WESTERN BANCORPORATION","HOUSTON","TX",19800509,19820531,"Dallas"
1023538,"BHC","WESTERN BANCORPORATION","LOS ANGELES","CA",19580701,19810531,"San Francisco"
1021945,"BHC","WESTERN BANCORPORATION INC(FIRST WESTERN BANCSHARES)","HOUSTON","TX",19800509,19820810,"Dallas"
1021945,"BHC","WESTERN BANCORPORATION, INC.","HOUSTON","TX",19800509,19871001,"Dallas"
1921746,"BHC","WESTERN BANCORPORATION, INC.","DULUTH","MN",19911031,20050101,"Minneapolis"
3271267,"BHC","WESTERN BANCORPORATION, INC.","DULUTH","MN",20050101,,"Minneapolis"
1106954,"BHC","WESTERN BANCORPORATION, N.V.","HOUSTON","TX",19820601,19871001,"Dallas"
1137631,"BHC","WESTERN BANCSHARES OF ALAMOGORDO, INC.","CARLSBAD","NM",19860131,,"Dallas"
1023088,"BHC","WESTERN BANCSHARES OF ALBUQUERQUE, INC.","ALBUQUERQUE","NM",19830711,20000113,"Kansas City"
1135301,"BHC","WESTERN BANCSHARES OF CLOVIS, INC.","CARLSBAD","NM",19861229,,"Dallas"
1107858,"BHC","WESTERN BANCSHARES OF EL PASO, INC.","EL PASO","TX",19821227,19870312,"Dallas"
1064102,"BHC","WESTERN BANCSHARES OF FARMINGTON, INC.","FARMINGTON","NM",19821006,19921229,"Kansas City"
1106208,"BHC","WESTERN BANCSHARES OF LAS CRUCES, INC.","CARLSBAD","NM",19811102,19980630,"Dallas"
1065453,"BHC","WESTERN BANCSHARES OF NEW MEXICO,INC.","ARTESIA","NM",19830711,,"Dallas"
1063002,"BHC","WESTERN BANCSHARES OF SPRINGER, INC.","SPRINGER","NM",19811229,19861230,"Kansas City"
1105247,"BHC","WESTERN BANCSHARES OF TRUTH OR CONSEQUENCES","ROSWELL","NM",19810130,19981130,"Dallas"
2597755,"BHC","WESTERN BANCSHARES, ALBUQUERQUE, NEW MEXICO, ESOP & TRUST","ALBUQUERQUE","NM",19970912,20000113,"Kansas City"
1054662,"BHC","WESTERN BANCSHARES, INC.","STOCKTON","KS",19710108,19931231,"Kansas City"
1103672,"BHC","WESTERN BANCSHARES, INC.","COAHOMA","TX",19790115,20121219,"Dallas"
1124891,"BHC","WESTERN BANCSHARES, INC.","SAINT PAUL","MN",19791203,20121011,"Minneapolis"
1205129,"BHC","WESTERN BANCSHARES, INC.","MILWAUKEE","WI",19810407,19940814,"Chicago"
4169950,"BHC","WESTERN BANCSHARES, INC.","CURTIS","NE",20101018,,"Kansas City"
1029969,"BHC","WESTERN BANK HOLDING COMPANY","BELLEVUE","WA",19820706,19890417,"San Francisco"
1061204,"BHC","WESTERN BANKING SERVICES, INC.","COLORADO SPRINGS","CO",19801229,19890817,"Kansas City"
1236561,"BHC","WESTERN BANKS OF WYOMING, INC.","RAPID CITY","SD",19680815,19810202,"Kansas City"
1128488,"BHC","WESTERN BANKSHARES, INC.","BILLINGS","MT",19831202,19881031,"Minneapolis"
1951761,"BHC","WESTERN BANSHARES, INC.","BRIDGEPORT","NE",19910903,19950331,"Kansas City"
1200740,"BHC","WESTERN CAPITAL CORPORATION","WILMETTE","IL",19671218,19850101,"Chicago"
3678839,"BHC","WESTERN CAPITAL CORPORATION","BOISE","ID",20080331,,"San Francisco"
1109227,"BHC","WESTERN COMMERCE BANCSHARES OF CARLSBAD, INC.","CARLSBAD","NM",19831228,,"Dallas"
2831123,"BHC","WESTERN COMMERCE BANK 401(K) EMPLOYEE STOCK OWNERSHIP PLAN & TRUST","CARLSBAD","NM",19990914,20061124,"Dallas"
2831123,"BHC","WESTERN COMMERCE BANK STOCK BONUS PLAN AND TRUST AGREEMENT","CARLSBAD","NM",19990914,20000214,"Dallas"
1030965,"BHC","WESTERN COMMERCIAL","FRESNO","CA",19821227,19870726,"San Francisco"
1030965,"BHC","WESTERN COMMERCIAL, INC.","FRESNO","CA",19821227,19891130,"San Francisco"
1247709,"BHC","WESTERN COMMUNITY BANCORP","CORONA","CA",19871119,19901011,"San Francisco"
3843105,"SLHC","WESTERN COMMUNITY BANCSHARES INC.","PALM DESERT","CA",20050930,20141107,"San Francisco"
